Selection	Association Name	Association Type	Significance
Membrane Glycoproteins	Dacarbazine/temozolomide	Procedure	0.0208
Membrane Glycoproteins	Induced abortion	Procedure	0.021
Membrane Glycoproteins	Colectomy	Procedure	0.021
Membrane Glycoproteins	Depression scale	Procedure	0.021
Membrane Glycoproteins	Surgical repair	Procedure	0.021
Membrane Glycoproteins	Cisplatin/ifosfamide/mitomycin protocol	Procedure	0.0212
Membrane Glycoproteins	Castration	Procedure	0.0212
Membrane Glycoproteins	Energy dispersive spectroscopy	Procedure	0.0213
Membrane Glycoproteins	Tooth extraction	Procedure	0.0213
Membrane Glycoproteins	Content analysis	Procedure	0.0214
Membrane Glycoproteins	Stenting	Procedure	0.0214
Membrane Glycoproteins	Doxorubicin/fluorouracil/triazinate protocol	Procedure	0.0215
Membrane Glycoproteins	Serial passage	Procedure	0.0215
Membrane Glycoproteins	Enteral nutrition	Procedure	0.0215
Membrane Glycoproteins	Raman spectrum analysis	Procedure	0.0215
Membrane Glycoproteins	Agar gel electrophoresis	Procedure	0.0216
Membrane Glycoproteins	Individualized medicine	Procedure	0.0216
Membrane Glycoproteins	Cure study	Procedure	0.0217
Membrane Glycoproteins	Standardization	Procedure	0.0217
Membrane Glycoproteins	Emission-computed tomography	Procedure	0.0217
Membrane Glycoproteins	Dialysis procedure	Procedure	0.0218
Membrane Glycoproteins	Uric acid measurement	Procedure	0.0218
Membrane Glycoproteins	Immunobead	Procedure	0.0218
Membrane Glycoproteins	Cell mediated lymphocytolysis test	Procedure	0.0218
Membrane Glycoproteins	Medical history taking	Procedure	0.0218
Membrane Glycoproteins	Thrombolytic therapy	Procedure	0.0219
Membrane Glycoproteins	Mslt	Procedure	0.022
Membrane Glycoproteins	Thyroidectomy	Procedure	0.0222
Membrane Glycoproteins	Exercise stress test	Procedure	0.0223
Membrane Glycoproteins	Gastroscopy	Procedure	0.0223
Membrane Glycoproteins	Genetic manipulation	Procedure	0.0224
Membrane Glycoproteins	Disorder control	Procedure	0.0224
Membrane Glycoproteins	Cardiac catheterization procedures	Procedure	0.0225
Membrane Glycoproteins	Cytarabine/methotrexate protocol	Procedure	0.0226
Membrane Glycoproteins	Sequential treatment	Procedure	0.0228
Membrane Glycoproteins	Passive immunization procedure	Procedure	0.0229
Membrane Glycoproteins	Bacterial typing techniques	Procedure	0.0229
Membrane Glycoproteins	Apolipoprotein H measurement	Procedure	0.0229
Membrane Glycoproteins	Nutrition assessment	Procedure	0.023
Membrane Glycoproteins	Matrilysin	Procedure	0.0231
Membrane Glycoproteins	Electron microscope tomography	Procedure	0.0232
Membrane Glycoproteins	Biolistics	Procedure	0.0232
Membrane Glycoproteins	Histology/cytology	Procedure	0.0232
Membrane Glycoproteins	Partial hepatectomy	Procedure	0.0233
Membrane Glycoproteins	Residency	Procedure	0.0233
Membrane Glycoproteins	Reactive lymphocyte count	Procedure	0.0233
Membrane Glycoproteins	Chest X-ray	Procedure	0.0234
Membrane Glycoproteins	Test, cytology, digestive	Procedure	0.0235
Membrane Glycoproteins	Interleukin-2/interleukin-6	Procedure	0.0235
Membrane Glycoproteins	Osteopathic combined method	Procedure	0.0237
Membrane Glycoproteins	Muscle biopsy	Procedure	0.0238
Membrane Glycoproteins	Neutrophil elastase measurement	Procedure	0.0238
Membrane Glycoproteins	Cholecystectomy procedure	Procedure	0.0238
Membrane Glycoproteins	Neurologic examination	Procedure	0.0239
Membrane Glycoproteins	Denervation	Procedure	0.024
Membrane Glycoproteins	Growth hormone measurement	Procedure	0.024
Membrane Glycoproteins	Lactoferrin measurement	Procedure	0.024
Membrane Glycoproteins	Interferon beta measurement	Procedure	0.024
Membrane Glycoproteins	Traction	Procedure	0.024
Membrane Glycoproteins	Lymphotactin measurement	Procedure	0.0241
Membrane Glycoproteins	Repeated measures	Procedure	0.0242
Membrane Glycoproteins	Vagotomy	Procedure	0.0242
Membrane Glycoproteins	Parenteral nutrition	Procedure	0.0243
Membrane Glycoproteins	Data extraction	Procedure	0.0243
Membrane Glycoproteins	Blood transfusion	Procedure	0.0244
Membrane Glycoproteins	Deafferentation procedure	Procedure	0.0244
Membrane Glycoproteins	Gene knock-in techniques	Procedure	0.0245
Membrane Glycoproteins	Total hip replacement	Procedure	0.0245
Membrane Glycoproteins	Cryosurgery	Procedure	0.0246
Membrane Glycoproteins	Tissue dissection	Procedure	0.0247
Membrane Glycoproteins	Triage	Procedure	0.0247
Membrane Glycoproteins	Patient education	Procedure	0.0249
Membrane Glycoproteins	Bone marrow purging	Procedure	0.025
Membrane Glycoproteins	Follicle stimulating hormone measurement	Procedure	0.0251
Membrane Glycoproteins	Squamous epithelial cell count	Procedure	0.0251
Membrane Glycoproteins	Pulmonary function test/forced expiratory volume 1	Procedure	0.0252
Membrane Glycoproteins	Interleukin 7 measurement	Procedure	0.0252
Membrane Glycoproteins	Audiometry	Procedure	0.0252
Membrane Glycoproteins	Intraocular pressure test	Procedure	0.0253
Membrane Glycoproteins	Blood chemical analysis	Procedure	0.0253
Membrane Glycoproteins	Physical therapy	Procedure	0.0254
Membrane Glycoproteins	Prenatal diagnosis	Procedure	0.0255
Membrane Glycoproteins	Herniorrhaphy	Procedure	0.0255
Membrane Glycoproteins	Protocol treatment arm	Procedure	0.0256
Membrane Glycoproteins	Digestive system surgical procedures	Procedure	0.0258
Membrane Glycoproteins	Cytological techniques	Procedure	0.0259
Membrane Glycoproteins	Mutagenicity tests	Procedure	0.0259
Membrane Glycoproteins	Immersion investigative technique	Procedure	0.0261
Membrane Glycoproteins	Fellowships and scholarships	Procedure	0.0261
Membrane Glycoproteins	Renin measurement	Procedure	0.0262
Membrane Glycoproteins	Promyelocyte count procedure	Procedure	0.0262
Membrane Glycoproteins	Granulocyte colony stimulating factor measurement	Procedure	0.0263
Membrane Glycoproteins	Hormone replacement therapy	Procedure	0.0263
Membrane Glycoproteins	Immunoenzyme procedure	Procedure	0.0263
Membrane Glycoproteins	Test scaling	Procedure	0.0264
Membrane Glycoproteins	Laryngoscopy	Procedure	0.0265
Membrane Glycoproteins	Yeast three-hybrid system techniques	Procedure	0.0267
Membrane Glycoproteins	Thyroid function tests	Procedure	0.0267
Membrane Glycoproteins	Erythropoietin measurement	Procedure	0.0269
Membrane Glycoproteins	Chemoradiotherapy	Procedure	0.0269
Membrane Glycoproteins	Palpation	Procedure	0.027
Membrane Glycoproteins	Physical education and training	Procedure	0.0271
Membrane Glycoproteins	Neoadjuvant therapy	Procedure	0.0272
Membrane Glycoproteins	Bleomycin/cisplatin/cyclophosphamide/doxorubicin protocol	Procedure	0.0273
Membrane Glycoproteins	Cardiac surgery procedures	Procedure	0.0274
Membrane Glycoproteins	Observation in research	Procedure	0.0275
Membrane Glycoproteins	Premedication	Procedure	0.0275
Membrane Glycoproteins	Interferon alpha measurement	Procedure	0.0276
Membrane Glycoproteins	Prostatectomy	Procedure	0.0277
Membrane Glycoproteins	Mammaplasty	Procedure	0.0277
Membrane Glycoproteins	Electrocoagulation	Procedure	0.0277
Membrane Glycoproteins	Transesophageal echocardiography	Procedure	0.0278
Membrane Glycoproteins	Periodic acid-schiff reaction	Procedure	0.0279
Membrane Glycoproteins	Orthodontic procedure	Procedure	0.0279
Membrane Glycoproteins	Glutamate measurement	Procedure	0.0281
Membrane Glycoproteins	Vitrectomy	Procedure	0.0281
Membrane Glycoproteins	Iontophoresis	Procedure	0.0282
Membrane Glycoproteins	DNA footprinting	Procedure	0.0284
Membrane Glycoproteins	Medical research activity	Procedure	0.0284
Membrane Glycoproteins	Laparoscopic surgical procedures	Procedure	0.0284
Membrane Glycoproteins	Thematic apperception test	Procedure	0.0285
Membrane Glycoproteins	The science and art of healing	Procedure	0.0287
Membrane Glycoproteins	Minimum lethal concentration (MLC)	Procedure	0.0287
Membrane Glycoproteins	Complement fixation tests	Procedure	0.0287
Membrane Glycoproteins	Yeast model system	Procedure	0.0288
Membrane Glycoproteins	Hemaglutination inhibition	Procedure	0.0289
Membrane Glycoproteins	Test-retest reliability	Procedure	0.0289
Membrane Glycoproteins	Angiotensin II assay	Procedure	0.0291
Membrane Glycoproteins	Fluorouracil/levamisole	Procedure	0.0291
Membrane Glycoproteins	State-of-the-art survey	Procedure	0.0291
Membrane Glycoproteins	Crystal present or absent (lab procedure)	Procedure	0.0292
Membrane Glycoproteins	Antibiotic prophylaxis	Procedure	0.0292
Membrane Glycoproteins	Nutritional support	Procedure	0.0292
Membrane Glycoproteins	Nanomaterials	Procedure	0.0294
Membrane Glycoproteins	Far-western blotting	Procedure	0.0295
Membrane Glycoproteins	Internal-external locus of control scale	Procedure	0.0296
Membrane Glycoproteins	Methodological quality	Procedure	0.0296
Membrane Glycoproteins	Cesarean section of other specified type	Procedure	0.0298
Membrane Glycoproteins	Sodium measurement	Procedure	0.0299
Membrane Glycoproteins	Immunoassay method	Procedure	0.0299
Membrane Glycoproteins	Sterilization for infection control	Procedure	0.0299
Membrane Glycoproteins	Artificial gene fusion	Procedure	0.03
Membrane Glycoproteins	Diffusion tensor imaging	Procedure	0.03
Membrane Glycoproteins	Histological techniques	Procedure	0.0301
Membrane Glycoproteins	Immortalization	Procedure	0.0301
Membrane Glycoproteins	Breath tests	Procedure	0.0301
Membrane Glycoproteins	Deep brain stimulation	Procedure	0.0301
Membrane Glycoproteins	Oscillations	Procedure	0.0302
Membrane Glycoproteins	Laser capture microdissection	Procedure	0.0302
Membrane Glycoproteins	Procedures involving the use of pharmaceuticals	Procedure	0.0304
Membrane Glycoproteins	Limulus test	Procedure	0.0305
Membrane Glycoproteins	Cytology procedure	Procedure	0.0306
Membrane Glycoproteins	Toxicology of specimen from unspecified site	Procedure	0.0306
Membrane Glycoproteins	Toxicology of specimen from other site	Procedure	0.0306
Membrane Glycoproteins	Lymph node dissection	Procedure	0.0306
Membrane Glycoproteins	Folic acid measurement	Procedure	0.0309
Membrane Glycoproteins	Ex vivo gene therapy	Procedure	0.0312
Membrane Glycoproteins	High voltage electrophoresis	Procedure	0.0312
Membrane Glycoproteins	Endosonography	Procedure	0.0313
Membrane Glycoproteins	Complement factor test	Procedure	0.0314
Membrane Glycoproteins	Observation diagnostic procedure	Procedure	0.0315
Membrane Glycoproteins	Platelet transfusion	Procedure	0.0315
Membrane Glycoproteins	Circular dichroism	Procedure	0.0316
Membrane Glycoproteins	Distraction pain management method	Procedure	0.0316
Membrane Glycoproteins	Distraction training	Procedure	0.0316
Membrane Glycoproteins	Southern hybridization	Procedure	0.0319
Membrane Glycoproteins	Multicenter studies as topic	Procedure	0.0319
Membrane Glycoproteins	Terminal deoxynucleotidyl transferase nick end labeling	Procedure	0.0319
Membrane Glycoproteins	Arteriography	Procedure	0.0319
Membrane Glycoproteins	Interleukin 20 measurement	Procedure	0.0319
Membrane Glycoproteins	Photochemotherapy	Procedure	0.0323
Membrane Glycoproteins	Nephrectomy	Procedure	0.0324
Membrane Glycoproteins	Adrenalectomy	Procedure	0.0325
Membrane Glycoproteins	Diet therapy	Procedure	0.0325
Membrane Glycoproteins	Adjuvant chemotherapy	Procedure	0.0327
Membrane Glycoproteins	Vital capacity test	Procedure	0.0327
Membrane Glycoproteins	Dental stress analysis	Procedure	0.0328
Membrane Glycoproteins	Ovulation induction	Procedure	0.0328
Membrane Glycoproteins	Immunogold techniques	Procedure	0.0328
Membrane Glycoproteins	Turbidity measurement	Procedure	0.033
Membrane Glycoproteins	Cerebral blood flow imaging	Procedure	0.033
Membrane Glycoproteins	Genetic engineering	Procedure	0.0331
Membrane Glycoproteins	Insulin measurement	Procedure	0.0335
Membrane Glycoproteins	Pancreatectomy	Procedure	0.0335
Membrane Glycoproteins	Electrochemical techniques	Procedure	0.0335
Membrane Glycoproteins	Toxicity tests	Procedure	0.0337
Membrane Glycoproteins	Translational medical research	Procedure	0.0338
Membrane Glycoproteins	Continuous positive airway pressure	Procedure	0.0338
Membrane Glycoproteins	HIV prevention	Procedure	0.0338
Membrane Glycoproteins	Citrate measurement	Procedure	0.0339
Membrane Glycoproteins	Steroid therapy	Procedure	0.034
Membrane Glycoproteins	Prophylactic cranial irradiation	Procedure	0.034
Membrane Glycoproteins	Oral administration	Procedure	0.0341
Membrane Glycoproteins	Doxorubicin/lomustine/mechlorethamine protocol	Procedure	0.0341
Membrane Glycoproteins	Early/brief intervention/therapy (treatment)	Procedure	0.0341
Membrane Glycoproteins	Hypothermia (central) (local)	Procedure	0.0342
Membrane Glycoproteins	Plastic surgical procedures	Procedure	0.0342
Membrane Glycoproteins	Gynecologic surgical procedures	Procedure	0.0343
Membrane Glycoproteins	Hematocrit procedure	Procedure	0.0345
Membrane Glycoproteins	Plasmapheresis	Procedure	0.0345
Membrane Glycoproteins	Bariatric surgery	Procedure	0.0345
Membrane Glycoproteins	Hematologic tests	Procedure	0.0347
Membrane Glycoproteins	Gene gun DNA immunization	Procedure	0.0347
Membrane Glycoproteins	Single-blind method	Procedure	0.0348
Membrane Glycoproteins	Spectrometry	Procedure	0.0349
Membrane Glycoproteins	Precursor plasma cell count	Procedure	0.0349
Membrane Glycoproteins	Appendectomy	Procedure	0.0349
Membrane Glycoproteins	Solid phase extraction	Procedure	0.0349
Membrane Glycoproteins	Extracorporeal membrane oxygenation	Procedure	0.035
Membrane Glycoproteins	Partial pressure of oxygen measurement	Procedure	0.0351
Membrane Glycoproteins	Pain control	Procedure	0.0351
Membrane Glycoproteins	Local anesthesia	Procedure	0.0352
Membrane Glycoproteins	Polymorphism analysis	Procedure	0.0354
Membrane Glycoproteins	Tracheostomy procedure	Procedure	0.0354
Membrane Glycoproteins	Laparoscopic cholecystectomy	Procedure	0.0355
Membrane Glycoproteins	Antiretroviral therapy	Procedure	0.0356
Membrane Glycoproteins	Cell motility assays	Procedure	0.0356
Membrane Glycoproteins	Decontamination	Procedure	0.0356
Membrane Glycoproteins	Multicenter study	Procedure	0.0357
Membrane Glycoproteins	Sexual sterilization	Procedure	0.0357
Membrane Glycoproteins	Beta-2-microglobulin measurement	Procedure	0.0358
Membrane Glycoproteins	Vitamin b12 measurement	Procedure	0.0358
Membrane Glycoproteins	Orthopedic surgical procedures	Procedure	0.0359
Membrane Glycoproteins	Laminectomy	Procedure	0.0361
Membrane Glycoproteins	Transection	Procedure	0.0362
Membrane Glycoproteins	Antigen challenge	Procedure	0.0362
Membrane Glycoproteins	Discriminant analysis	Procedure	0.0363
Membrane Glycoproteins	Electron microscopy tomography	Procedure	0.0364
Membrane Glycoproteins	Colorimetry	Procedure	0.0365
Membrane Glycoproteins	Optical coherence tomography	Procedure	0.0366
Membrane Glycoproteins	Gastrostomy	Procedure	0.0366
Membrane Glycoproteins	Pancreaticoduodenectomy	Procedure	0.0366
Membrane Glycoproteins	Peritoneal dialysis	Procedure	0.0369
Membrane Glycoproteins	Graft versus tumor induction	Procedure	0.037
Membrane Glycoproteins	Scanning	Procedure	0.0371
Membrane Glycoproteins	Apgar	Procedure	0.0371
Membrane Glycoproteins	Hyaluronic acid test	Procedure	0.0372
Membrane Glycoproteins	Complement hemolytic activity assay	Procedure	0.0372
Membrane Glycoproteins	Soluble vascular cell adhesion molecule 1	Procedure	0.0372
Membrane Glycoproteins	Molecular array	Procedure	0.0372
Membrane Glycoproteins	Phylogenetic analysis	Procedure	0.0376
Membrane Glycoproteins	Crossed electrophoresis	Procedure	0.0376
Membrane Glycoproteins	Early diagnosis	Procedure	0.0377
Membrane Glycoproteins	Endoscopic ultrasonography	Procedure	0.0377
Membrane Glycoproteins	Bifurcation	Procedure	0.0378
Membrane Glycoproteins	Bu-zhong-yi-qi-tang	Procedure	0.038
Membrane Glycoproteins	Thrombectomy	Procedure	0.0382
Membrane Glycoproteins	Socialization	Procedure	0.0382
Membrane Glycoproteins	Cytodiagnosis	Procedure	0.0383
Membrane Glycoproteins	Luteinizing hormone measurement	Procedure	0.0386
Membrane Glycoproteins	Dual-energy X-ray absorptiometry	Procedure	0.0388
Membrane Glycoproteins	Orchiectomy	Procedure	0.0389
Membrane Glycoproteins	Lithotripsy	Procedure	0.0389
Membrane Glycoproteins	Phacoemulsification	Procedure	0.0389
Membrane Glycoproteins	Atomic absorption spectrophotometry	Procedure	0.0391
Membrane Glycoproteins	Personality assessment	Procedure	0.0392
Membrane Glycoproteins	Gas-liquid chromatography	Procedure	0.0393
Membrane Glycoproteins	Angioplasty	Procedure	0.0393
Membrane Glycoproteins	Needle aspiration,	Procedure	0.0395
Membrane Glycoproteins	Cell hybridization	Procedure	0.0396
Membrane Glycoproteins	Enzyme immunoassay	Procedure	0.0396
Membrane Glycoproteins	Toothbrushing	Procedure	0.0398
Membrane Glycoproteins	Caffeine measurement	Procedure	0.04
Membrane Glycoproteins	Ketone measurement	Procedure	0.04
Membrane Glycoproteins	Hearing tests	Procedure	0.04
Membrane Glycoproteins	Urinary diversion	Procedure	0.0402
Membrane Glycoproteins	Vision tests	Procedure	0.0402
Membrane Glycoproteins	Angioplasty, balloon, coronary	Procedure	0.0403
Membrane Glycoproteins	Hypophysectomy	Procedure	0.0403
Membrane Glycoproteins	Cystoscopy	Procedure	0.0404
Membrane Glycoproteins	Linker-insertion mutagenesis	Procedure	0.0405
Membrane Glycoproteins	Blood smear test	Procedure	0.0405
Membrane Glycoproteins	Electron spin resonance spectroscopy	Procedure	0.0406
Membrane Glycoproteins	Total parenteral nutrition	Procedure	0.0406
Membrane Glycoproteins	Embryo transfer	Procedure	0.0408
Membrane Glycoproteins	Substance abuse detection	Procedure	0.0408
Membrane Glycoproteins	Extracorporeal circulation	Procedure	0.0409
Membrane Glycoproteins	Vitamin E assay	Procedure	0.041
Membrane Glycoproteins	Salvage therapy	Procedure	0.0411
Membrane Glycoproteins	Randomized clinical trials	Procedure	0.0411
Membrane Glycoproteins	Urologic surgical procedures	Procedure	0.0412
Membrane Glycoproteins	Adverse effect mitigation study	Procedure	0.0413
Membrane Glycoproteins	Laser ablation	Procedure	0.0415
Membrane Glycoproteins	Oral surgical procedures	Procedure	0.0417
Membrane Glycoproteins	Melatonin measurement	Procedure	0.0419
Membrane Glycoproteins	Conscious sedation	Procedure	0.042
Membrane Glycoproteins	Pyridoxal phosphate	Procedure	0.0421
Membrane Glycoproteins	Allogenic bone marrow transplantation	Procedure	0.0422
Membrane Glycoproteins	Surgical extraction	Procedure	0.0424
Membrane Glycoproteins	CTL assay	Procedure	0.0424
Membrane Glycoproteins	Cancer surgery	Procedure	0.0426
Membrane Glycoproteins	Puncture biopsy	Procedure	0.0429
Membrane Glycoproteins	Animal experimentation	Procedure	0.043
Membrane Glycoproteins	Transcutaneous electric nerve stimulation	Procedure	0.0432
Membrane Glycoproteins	Photometry	Procedure	0.0432
Membrane Glycoproteins	Column chromatography	Procedure	0.0433
Membrane Glycoproteins	Glucagon measurement	Procedure	0.0433
Membrane Glycoproteins	Multidrug resistance inhibition therapy	Procedure	0.0434
Membrane Glycoproteins	Sucrose hemolysis	Procedure	0.0434
Membrane Glycoproteins	Genetic study	Procedure	0.0435
Membrane Glycoproteins	Spectrometry, mass, electrospray ionization	Procedure	0.0436
Membrane Glycoproteins	Antigen assay	Procedure	0.0438
Membrane Glycoproteins	Subtraction hybridization	Procedure	0.0438
Membrane Glycoproteins	Amyloid P measurement	Procedure	0.0439
Membrane Glycoproteins	Protein purification	Procedure	0.044
Membrane Glycoproteins	Membrane biology	Procedure	0.044
Membrane Glycoproteins	Electrospray ionization	Procedure	0.0441
Membrane Glycoproteins	Replication study	Procedure	0.0442
Membrane Glycoproteins	Task performance	Procedure	0.0442
Membrane Glycoproteins	Adrenocorticotropic hormone measurement	Procedure	0.0443
Membrane Glycoproteins	Laryngectomy	Procedure	0.0443
Membrane Glycoproteins	Methadone measurement	Procedure	0.0444
Membrane Glycoproteins	Blood preservation	Procedure	0.0445
Membrane Glycoproteins	Differential scanning calorimetry	Procedure	0.0445
Membrane Glycoproteins	Splenectomy	Procedure	0.0446
Membrane Glycoproteins	Cataract surgery	Procedure	0.0446
Membrane Glycoproteins	Transthoracic echocardiography	Procedure	0.0446
Membrane Glycoproteins	Diet education	Procedure	0.0446
Membrane Glycoproteins	Stereotaxic techniques	Procedure	0.0447
Membrane Glycoproteins	Light coagulation	Procedure	0.0447
Membrane Glycoproteins	Cell marker studies	Procedure	0.0447
Membrane Glycoproteins	Doppler echocardiography	Procedure	0.0448
Membrane Glycoproteins	Complement c3a measurement	Procedure	0.0451
Membrane Glycoproteins	Bicarbonate measurement	Procedure	0.0451
Membrane Glycoproteins	Cell preparation	Procedure	0.0452
Membrane Glycoproteins	Disease stage	Procedure	0.0454
Membrane Glycoproteins	Intradermal injection	Procedure	0.0454
Membrane Glycoproteins	Esophagectomy	Procedure	0.0456
Membrane Glycoproteins	Voltage clamp	Procedure	0.046
Membrane Glycoproteins	Total thyroxine measurement	Procedure	0.046
Membrane Glycoproteins	Homovanillic acid measurement	Procedure	0.0462
Membrane Glycoproteins	Mini-mental status exam	Procedure	0.0462
Membrane Glycoproteins	Insertional mutagenesis	Procedure	0.0463
Membrane Glycoproteins	Prevention of disorder	Procedure	0.0464
Membrane Glycoproteins	Myocardial revascularization	Procedure	0.0465
Membrane Glycoproteins	Intranasal administration	Procedure	0.0466
Membrane Glycoproteins	Nuclease protection assays	Procedure	0.0466
Membrane Glycoproteins	Comparative analysis	Procedure	0.0467
Membrane Glycoproteins	Verification of theories	Procedure	0.0467
Membrane Glycoproteins	Bathing	Procedure	0.0467
Membrane Glycoproteins	Work-up	Procedure	0.0468
Membrane Glycoproteins	Total measurement bilirubin	Procedure	0.0469
Membrane Glycoproteins	Interstitial collagenase	Procedure	0.0469
Membrane Glycoproteins	Antidiuretic hormone measurement	Procedure	0.047
Membrane Glycoproteins	Sternotomy	Procedure	0.047
Membrane Glycoproteins	Dielectric spectroscopy	Procedure	0.0471
Membrane Glycoproteins	VAD regimen (cytarabine, dexamethasone and vincristine)	Procedure	0.0473
Membrane Glycoproteins	Biologic preservation	Procedure	0.0475
Membrane Glycoproteins	Research project	Procedure	0.0475
Membrane Glycoproteins	Molecular sieve chromatography	Procedure	0.0477
Membrane Glycoproteins	Isotope labeling	Procedure	0.0479
Membrane Glycoproteins	Passive antibody transfer	Procedure	0.0481
Membrane Glycoproteins	VAD regimen (vincristine-adriamycin-dexamethasone)	Procedure	0.0481
Membrane Glycoproteins	Jugular catheterization	Procedure	0.0481
Membrane Glycoproteins	Thyrotropin releasing hormone measurement	Procedure	0.0483
Membrane Glycoproteins	Intraocular lens implantation procedure	Procedure	0.0483
Membrane Glycoproteins	Diagnostic procedure	Procedure	0.0484
Membrane Glycoproteins	Complement c3 measurement	Procedure	0.0484
Membrane Glycoproteins	Estrogen replacement therapy	Procedure	0.0486
Membrane Glycoproteins	Immune fluorescence	Procedure	0.0487
Membrane Glycoproteins	Protein analysis	Procedure	0.0489
Membrane Glycoproteins	Diagnostic tests	Procedure	0.049
Membrane Glycoproteins	Blood oxygen level dependant functional magnetic resonance imaging	Procedure	0.049
Membrane Glycoproteins	Research in general	Procedure	0.0491
Membrane Glycoproteins	Grip strength	Procedure	0.0491
Membrane Glycoproteins	Bleomycin/dacarbazine/lomustine/vincristine	Procedure	0.0491
Membrane Glycoproteins	PLATELETS, IRRADIATED, EACH UNIT ADMINISTERED	Procedure	0.0493
Membrane Glycoproteins	Dynamic optical breast imaging	Procedure	0.0493
Membrane Glycoproteins	Relaxation spectrometry	Procedure	0.0493
Membrane Glycoproteins	Preservation technique	Procedure	0.0494
Membrane Glycoproteins	Laser scanning cytometry	Procedure	0.0494
Membrane Glycoproteins	Venography procedure	Procedure	0.0494
Membrane Glycoproteins	Endarterectomy	Procedure	0.0495
Membrane Glycoproteins	Ultrasound imaging	Procedure	0.0497
Membrane Glycoproteins	Bromcresol green dye binding (laboratory procedure)	Procedure	0.0498
Membrane Glycoproteins	Suction drainage	Procedure	0.0499
Membrane Glycoproteins	Gastric bypass	Procedure	0.0499
Membrane Glycoproteins	Serum neutralization	Procedure	0.0501
Membrane Glycoproteins	Forced expiratory volume procedure	Procedure	0.0501
Membrane Glycoproteins	Bolus infusion	Procedure	0.0503
Membrane Glycoproteins	Tumor biology	Procedure	0.0504
Membrane Glycoproteins	Oscillometry	Procedure	0.0505
Membrane Glycoproteins	Partial pressure carbon dioxide	Procedure	0.0506
Membrane Glycoproteins	Cannulation	Procedure	0.0507
Membrane Glycoproteins	Research and development	Procedure	0.0507
Membrane Glycoproteins	Pharmacokinetic study	Procedure	0.051
Membrane Glycoproteins	Chloride measurement	Procedure	0.0511
Membrane Glycoproteins	Myocardial perfusion imaging	Procedure	0.0512
Membrane Glycoproteins	Sentinel lymph node biopsy	Procedure	0.0514
Membrane Glycoproteins	Neck dissection	Procedure	0.0514
Membrane Glycoproteins	Myeloblast count procedure	Procedure	0.0516
Membrane Glycoproteins	Cisplatin/cyclophosphamide/epirubicin protocol	Procedure	0.052
Membrane Glycoproteins	Cisplatin/cyclophosphamide/etoposide protocol	Procedure	0.052
Membrane Glycoproteins	Nitrite measurement	Procedure	0.0521
Membrane Glycoproteins	Filgrastim/stem cell factor	Procedure	0.0523
Membrane Glycoproteins	Diffusion weighted imaging	Procedure	0.0523
Membrane Glycoproteins	Tetracycline control	Procedure	0.0523
Membrane Glycoproteins	Epithelial neutrophil-activating peptide 78 measurement	Procedure	0.0523
Membrane Glycoproteins	Ultrasonic therapy	Procedure	0.0524
Membrane Glycoproteins	Gentamicin/piperacillin/vancomycin	Procedure	0.0526
Membrane Glycoproteins	Ck2	Procedure	0.0528
Membrane Glycoproteins	Reverse-phase chromatography	Procedure	0.0529
Membrane Glycoproteins	Differential diagnosis	Procedure	0.0531
Membrane Glycoproteins	Sympathectomy	Procedure	0.0531
Membrane Glycoproteins	Telephone interviews	Procedure	0.0531
Membrane Glycoproteins	Myelocyte count procedure	Procedure	0.0534
Membrane Glycoproteins	Aldosterone measurement	Procedure	0.0535
Membrane Glycoproteins	Cystectomy	Procedure	0.0535
Membrane Glycoproteins	Laser irradiation	Procedure	0.0535
Membrane Glycoproteins	Patch tests	Procedure	0.0537
Membrane Glycoproteins	Vaginal delivery procedure	Procedure	0.0537
Membrane Glycoproteins	Tuberculin test	Procedure	0.0538
Membrane Glycoproteins	Etoposide/ifosfamide/mesna/mitoxantrone	Procedure	0.054
Membrane Glycoproteins	Micronucleus tests	Procedure	0.054
Membrane Glycoproteins	Research methodology	Procedure	0.0542
Membrane Glycoproteins	Magnetoencephalography	Procedure	0.0544
Membrane Glycoproteins	Thyroid stimulating hormone measurement	Procedure	0.0545
Membrane Glycoproteins	Autologous transplantation	Procedure	0.0546
Membrane Glycoproteins	Educational workshop	Procedure	0.0547
Membrane Glycoproteins	Phencyclidine measurement	Procedure	0.0548
Membrane Glycoproteins	Lymphography	Procedure	0.0551
Membrane Glycoproteins	Cesarean delivery, without mention of indication, delivered, with or without mention of antepartum condition	Procedure	0.0552
Membrane Glycoproteins	Vaccine research	Procedure	0.0553
Membrane Glycoproteins	Needle biopsy procedure	Procedure	0.0555
Membrane Glycoproteins	Colposcopy	Procedure	0.0555
Membrane Glycoproteins	Gonadotropin releasing hormone measurement	Procedure	0.0559
Membrane Glycoproteins	Hemagglutination inhibition tests	Procedure	0.056
Membrane Glycoproteins	Oxytocin measurement	Procedure	0.056
Membrane Glycoproteins	Study of tamoxifen and raloxifene (STAR)	Procedure	0.056
Membrane Glycoproteins	Chromatin immunoprecipitation	Procedure	0.0562
Membrane Glycoproteins	Tumor burden	Procedure	0.0564
Membrane Glycoproteins	Critique	Procedure	0.0564
Membrane Glycoproteins	Specimen collection	Procedure	0.0566
Membrane Glycoproteins	Sickness impact profile	Procedure	0.0566
Membrane Glycoproteins	Macrophage inflammatory protein 1 alpha measurement	Procedure	0.057
Membrane Glycoproteins	Reperfusion therapy	Procedure	0.0571
